,GAME_DATE,Player_Name,MATCHUP,PTS_PROP,REB_PROP,AST_PROP,BLK_PROP,STL_PROP,3PTS_PROP,PRA_PROP,PR_PROP,PA_PROP,RA_PROP,Player_ID,SEASON_ID
220,2022-02-07,Terry Rozier,CHA vs. TOR,18.5,,,,0.5,2.5,,,,,1626179.0,22021
221,2022-02-07,Mitchell Robinson,NYK @ UTH,8.5,9.5,,0.5,0.5,,,,,,1629011.0,22021
222,2022-02-07,Tre Mann,OKC vs. GSW,,3.5,2.5,0.5,1.5,2.5,,,,,1630544.0,22021
223,2022-02-07,Rui Hachimura,WAS vs. MIA,8.5,3.5,0.5,,,,,,,,1629060.0,22021
224,2022-02-07,Gary Trent Jr.,TOR @ CHA,19.5,2.5,1.5,0.5,1.5,3.5,,,,,1629018.0,22021
225,2022-02-07,Mikal Bridges,PHO @ CHI,13.5,4.5,2.5,0.5,1.5,1.5,,,,,1628969.0,22021
226,2022-02-07,Kyle Lowry,MIA @ WAS,13.5,4.5,,0.5,0.5,2.5,,,,,200768.0,22021
227,2022-02-07,Kelly Oubre Jr.,CHA vs. TOR,16.5,4.5,1.5,,0.5,2.5,,,,,1626162.0,22021
228,2022-02-07,Chris Boucher,TOR @ CHA,8.5,6.5,,0.5,,,,,,,1628449.0,22021
229,2022-02-07,Jae Crowder,PHO @ CHI,8.5,,1.5,,0.5,1.5,,,,,203109.0,22021
230,2022-02-07,Cameron Johnson,PHO @ CHI,11.5,3.5,1.5,0.5,0.5,2.5,,,,,1629661.0,22021
231,2022-02-07,Spencer Dinwiddie,WAS vs. MIA,13.5,3.5,6.5,0.5,,1.5,,,,,203915.0,22021
232,2022-02-07,Kentavious Caldwell-Pope,WAS vs. MIA,11.5,2.5,1.5,0.5,0.5,1.5,,,,,203484.0,22021
233,2022-02-07,Mason Plumlee,CHA vs. TOR,7.5,8.5,2.5,0.5,0.5,,,,,,203486.0,22021
234,2022-02-07,Evan Fournier,NYK @ UTH,,2.5,1.5,0.5,0.5,2.5,,,,,203095.0,22021
235,2022-02-07,Gabe Vincent,MIA @ WAS,,1.5,,,,,,,,,1629216.0,22021
236,2022-02-07,Miles Bridges,CHA vs. TOR,18.5,6.5,3.5,0.5,0.5,1.5,,,,,1628970.0,22021
237,2022-02-07,Scottie Barnes,TOR @ CHA,14.5,,,0.5,0.5,1.5,,,,,1630567.0,22021
238,2022-02-07,Javonte Green,CHI vs. PHO,,4.5,1.5,,0.5,,,,,,1629750.0,22021
239,2022-02-07,Mamadi Diakite,OKC vs. GSW,,6.5,0.5,0.5,0.5,,,,,,1629603.0,22021
240,2022-02-07,Royce O'Neale,UTH vs. NYK,6.5,5.5,2.5,,0.5,1.5,,,,,1626220.0,22021
241,2022-02-07,Bojan Bogdanovic,UTH vs. NYK,,4.5,1.5,0.5,,2.5,,,,,202711.0,22021
242,2022-02-07,Ayo Dosunmu,CHI vs. PHO,10.5,3.5,,,,,,,,,1630245.0,22021
243,2022-02-07,Kevon Looney,GSW @ OKC,,,1.5,0.5,,,,,,,1626172.0,22021
244,2022-02-07,Raul Neto,WAS vs. MIA,,1.5,,,,,,,,,203526.0,22021
245,2022-02-07,Caleb Martin,MIA @ WAS,,,0.5,,,,,,,,1628997.0,22021
246,2022-02-07,Corey Kispert,WAS vs. MIA,,2.5,0.5,,,,,,,,1630557.0,22021
247,2022-02-07,Precious Achiuwa,TOR @ CHA,,5.5,0.5,0.5,,,,,,,1630173.0,22021
248,2022-02-07,Deni Avdija,WAS vs. MIA,,,1.5,,,,,,,,1630166.0,22021
249,2022-02-08,Mitchell Robinson,NYK @ DEN,,2.5,,0.5,0.5,,,,,,1629011.0,22021
250,2022-02-08,Grayson Allen,MIL @ LAL,9.5,3.5,1.5,0.5,0.5,1.5,,,,,1628960.0,22021
251,2022-02-08,Pat Connaughton,MIL @ LAL,6.5,,0.5,0.5,0.5,,,,,,1626192.0,22021
252,2022-02-08,Jarred Vanderbilt,MIN @ SAC,9.5,9.5,1.5,0.5,1.5,,,,,,1629020.0,22021
253,2022-02-08,Patty Mills,BKN vs. BOS,17.5,,,0.5,0.5,,,,,,201988.0,22021
254,2022-02-08,Jrue Holiday,MIL @ LAL,17.5,4.5,6.5,,1.5,1.5,,,,,201950.0,22021
255,2022-02-08,Anfernee Simons,POR vs. ORL,,2.5,6.5,0.5,0.5,4.5,,,,,1629014.0,22021
256,2022-02-08,Reggie Jackson,LAC @ MEM,16.5,3.5,,0.5,0.5,1.5,,,,,202704.0,22021
257,2022-02-08,Bobby Portis Jr.,MIL @ LAL,14.5,7.5,,0.5,0.5,1.5,,,,,,22021
258,2022-02-08,Richaun Holmes,SAC vs. MIN,10.5,7.5,1.5,1.5,,,,,,,1626158.0,22021
259,2022-02-08,Tyus Jones,MEM vs. LAC,5.5,,,,0.5,,,,,,1626145.0,22021
260,2022-02-08,Jonas Valanciunas,NOR vs. HOU,19.5,12.5,2.5,1.5,0.5,0.5,,,,,202685.0,22021
261,2022-02-08,Khris Middleton,MIL @ LAL,19.5,5.5,,0.5,1.5,2.5,,,,,203114.0,22021
262,2022-02-08,RJ Barrett,NYK @ DEN,21.5,6.5,2.5,0.5,0.5,2.5,,,,,1629628.0,22021
263,2022-02-08,Karl-Anthony Towns,MIN @ SAC,23.5,10.5,3.5,1.5,0.5,1.5,,,,,1626157.0,22021
264,2022-02-08,De'Andre Hunter,ATL vs. IND,15.5,3.5,1.5,0.5,0.5,1.5,,,,,1629631.0,22021
265,2022-02-08,Jalen Green,HOU @ NOR,14.5,,2.5,0.5,0.5,1.5,,,,,1630224.0,22021
266,2022-02-08,Jerami Grant,DET @ DAL,18.5,4.5,2.5,0.5,0.5,,,,,,203924.0,22021
267,2022-02-08,Tobias Harris,PHI vs. PHO,17.5,6.5,3.5,0.5,0.5,0.5,,,,,202699.0,22021
268,2022-02-08,Jalen Brunson,DAL vs. DET,16.5,4.5,5.5,0.5,0.5,0.5,,,,,1628973.0,22021
269,2022-02-08,Chris Paul,PHO @ PHI,14.5,4.5,10.5,0.5,1.5,1.5,,,,,101108.0,22021
270,2022-02-08,Robert Williams III,BOS @ BKN,9.5,9.5,2.5,,0.5,,,,,,1629057.0,22021
271,2022-02-08,Jalen Suggs,ORL @ POR,13.5,4.5,5.5,0.5,,,,,,,1630591.0,22021
272,2022-02-08,Tyrese Haliburton,SAC vs. MIN,16.5,4.5,9.5,0.5,1.5,,,,,,1630169.0,22021
273,2022-02-08,Giannis Antetokounmpo,MIL @ LAL,29.5,10.5,5.5,1.5,1.5,1.5,,,,,203507.0,22021
274,2022-02-08,Chris Duarte,IND @ ATL,17.5,4.5,2.5,0.5,0.5,1.5,,,,,1630537.0,22021
275,2022-02-08,Christian Wood,HOU @ NOR,18.5,9.5,2.5,0.5,0.5,1.5,,,,,1626174.0,22021
276,2022-02-08,Joel Embiid,PHI vs. PHO,31.5,10.5,4.5,1.5,0.5,1.5,,,,,203954.0,22021
277,2022-02-08,Ja Morant,MEM vs. LAC,27.5,5.5,6.5,0.5,1.5,,,,,,1629630.0,22021
278,2022-02-08,Luka Doncic,DAL vs. DET,28.5,9.5,9.5,,1.5,2.5,,,,,1629029.0,22021
279,2022-02-08,Torrey Craig,IND @ ATL,9.5,4.5,1.5,0.5,0.5,1.5,,,,,1628470.0,22021
280,2022-02-08,Jusuf Nurkic,POR vs. ORL,18.5,11.5,3.5,0.5,1.5,0.5,,,,,203994.0,22021
281,2022-02-08,Herbert Jones,NOR vs. HOU,12.5,4.5,2.5,0.5,1.5,1.5,,,,,1630529.0,22021
282,2022-02-08,Saddiq Bey,DET @ DAL,16.5,,3.5,0.5,0.5,2.5,,,,,1630180.0,22021
283,2022-02-08,Donte DiVincenzo,MIL @ LAL,7.5,,1.5,0.5,0.5,1.5,,,,,1628978.0,22021
284,2022-02-08,Harrison Barnes,SAC vs. MIN,,6.5,4.5,0.5,0.5,2.5,,,,,203084.0,22021
285,2022-02-08,Deandre Ayton,PHO @ PHI,,8.5,1.5,0.5,0.5,0.5,,,,,1629028.0,22021
286,2022-02-08,Jayson Tatum,BOS @ BKN,27.5,7.5,4.5,0.5,0.5,2.5,,,,,1628369.0,22021
287,2022-02-08,Kessler Edwards,BKN vs. BOS,10.5,4.5,1.5,0.5,0.5,1.5,,,,,1630556.0,22021
288,2022-02-08,Dwight Powell,DAL vs. DET,10.5,5.5,1.5,,,,,,,,203939.0,22021
289,2022-02-08,Mo Bamba,ORL @ POR,9.5,6.5,0.5,1.5,,1.5,,,,,1628964.0,22021
290,2022-02-08,Al Horford,BOS @ BKN,8.5,6.5,2.5,0.5,0.5,1.5,,,,,201143.0,22021
291,2022-02-08,Steven Adams,MEM vs. LAC,6.5,9.5,2.5,0.5,0.5,,,,,,203500.0,22021
292,2022-02-08,Devonte' Graham,NOR vs. HOU,13.5,2.5,5.5,0.5,1.5,2.5,,,,,1628984.0,22021
293,2022-02-08,Clint Capela,ATL vs. IND,9.5,10.5,1.5,0.5,,,,,,,203991.0,22021
294,2022-02-08,Seth Curry,PHI vs. PHO,14.5,3.5,3.5,0.5,0.5,1.5,,,,,203552.0,22021
295,2022-02-08,Mikal Bridges,PHO @ PHI,12.5,4.5,2.5,,0.5,,,,,,1628969.0,22021
296,2022-02-08,Jaylen Brown,BOS @ BKN,25.5,6.5,3.5,,0.5,2.5,,,,,1627759.0,22021
297,2022-02-08,Marcus Morris Sr.,LAC @ MEM,15.5,4.5,2.5,0.5,,1.5,,,,,202694.0,22021
298,2022-02-08,Ziaire Williams,MEM vs. LAC,9.5,2.5,1.5,0.5,0.5,,,,,,1630533.0,22021
299,2022-02-08,Julius Randle,NYK @ DEN,18.5,10.5,4.5,0.5,0.5,1.5,,,,,203944.0,22021
300,2022-02-08,Davion Mitchell,SAC vs. MIN,16.5,2.5,6.5,0.5,1.5,2.5,,,,,1630558.0,22021
301,2022-02-08,Kevin Porter Jr.,HOU @ NOR,13.5,2.5,6.5,0.5,1.5,2.5,,,,,1629645.0,22021
302,2022-02-08,JaVale McGee,PHO @ PHI,6.5,5.5,,0.5,0.5,,,,,,201580.0,22021
303,2022-02-08,Nikola Jokic,DEN vs. NYK,24.5,13.5,,0.5,1.5,,,,,,203999.0,22021
304,2022-02-08,Jaren Jackson Jr.,MEM vs. LAC,17.5,6.5,1.5,1.5,0.5,1.5,,,,,1628991.0,22021
305,2022-02-08,Anthony Davis,LAL vs. MIL,23.5,9.5,2.5,1.5,1.5,0.5,,,,,203076.0,22021
306,2022-02-08,Gary Harris,ORL @ POR,10.5,1.5,1.5,0.5,0.5,1.5,,,,,203914.0,22021
307,2022-02-08,Devin Booker,PHO @ PHI,27.5,4.5,,0.5,0.5,2.5,,,,,1626164.0,22021
308,2022-02-08,John Collins,ATL vs. IND,18.5,8.5,1.5,1.5,0.5,1.5,,,,,1628381.0,22021
309,2022-02-08,Brandon Ingram,NOR vs. HOU,26.5,5.5,,0.5,0.5,1.5,,,,,1627742.0,22021
310,2022-02-08,LeBron James,LAL vs. MIL,,7.5,6.5,0.5,1.5,2.5,,,,,2544.0,22021
311,2022-02-08,Dorian Finney-Smith,DAL vs. DET,10.5,4.5,1.5,,0.5,1.5,,,,,1627827.0,22021
312,2022-02-08,Dennis Schroder,BOS @ BKN,9.5,2.5,,0.5,,,,,,,203471.0,22021
313,2022-02-08,De'Anthony Melton,MEM vs. LAC,8.5,4.5,2.5,,,,,,,,1629001.0,22021
314,2022-02-08,Josh Hart,NOR vs. HOU,14.5,7.5,,,,1.5,,,,,1628404.0,22021
315,2022-02-08,Kyle Anderson,MEM vs. LAC,6.5,4.5,2.5,,0.5,,,,,,203937.0,22021
316,2022-02-08,Will Barton,DEN vs. NYK,15.5,,4.5,,0.5,2.5,,,,,203115.0,22021
317,2022-02-08,Domantas Sabonis,IND @ ATL,18.5,11.5,6.5,0.5,0.5,0.5,,,,,1627734.0,22021
318,2022-02-08,Jae'Sean Tate,HOU @ NOR,12.5,4.5,2.5,0.5,0.5,0.5,,,,,1630256.0,22021
319,2022-02-08,Trae Young,ATL vs. IND,27.5,3.5,9.5,0.5,0.5,2.5,,,,,1629027.0,22021
320,2022-02-08,Ben McLemore,POR vs. ORL,15.5,2.5,,0.5,0.5,3.5,,,,,203463.0,22021
321,2022-02-08,Evan Fournier,NYK @ DEN,14.5,3.5,1.5,0.5,0.5,3.5,,,,,203095.0,22021
322,2022-02-08,Brandon Clarke,MEM vs. LAC,9.5,,0.5,0.5,0.5,,,,,,1629634.0,22021
323,2022-02-08,Cole Anthony,ORL @ POR,17.5,5.5,6.5,0.5,0.5,1.5,,,,,1630175.0,22021
324,2022-02-08,Cory Joseph,DET @ DAL,9.5,2.5,4.5,0.5,0.5,0.5,,,,,202709.0,22021
325,2022-02-08,Chuma Okeke,ORL @ POR,8.5,4.5,1.5,,1.5,,,,,,1629643.0,22021
326,2022-02-08,CJ Elleby,POR vs. ORL,,5.5,1.5,0.5,0.5,1.5,,,,,1629604.0,22021
327,2022-02-08,Josh Richardson,BOS @ BKN,9.5,2.5,1.5,,0.5,1.5,,,,,1626196.0,22021
328,2022-02-08,Kevin Huerter,ATL vs. IND,12.5,3.5,3.5,0.5,0.5,1.5,,,,,1628989.0,22021
329,2022-02-08,Desmond Bane,MEM vs. LAC,17.5,4.5,2.5,0.5,1.5,2.5,,,,,1630217.0,22021
330,2022-02-08,Anthony Edwards,MIN @ SAC,23.5,4.5,3.5,0.5,1.5,3.5,,,,,1630162.0,22021
331,2022-02-08,Russell Westbrook III,LAL vs. MIL,15.5,6.5,6.5,0.5,0.5,1.5,,,,,,22021
332,2022-02-08,Malik Monk,LAL vs. MIL,,3.5,2.5,0.5,0.5,2.5,,,,,1628370.0,22021
333,2022-02-08,Ivica Zubac,LAC @ MEM,7.5,6.5,1.5,0.5,0.5,,,,,,1627826.0,22021
334,2022-02-08,Isaiah Stewart,DET @ DAL,8.5,8.5,1.5,0.5,,,,,,,1630191.0,22021
335,2022-02-08,Cameron Johnson,PHO @ PHI,9.5,3.5,0.5,0.5,0.5,,,,,,1629661.0,22021
336,2022-02-08,Jeff Green,DEN vs. NYK,8.5,2.5,0.5,0.5,0.5,0.5,,,,,201145.0,22021
337,2022-02-08,Justin Holiday,IND @ ATL,11.5,2.5,1.5,0.5,0.5,2.5,,,,,203200.0,22021
338,2022-02-08,Stanley Johnson,LAL vs. MIL,5.5,3.5,1.5,,,0.5,,,,,1626169.0,22021
339,2022-02-08,Aaron Gordon,DEN vs. NYK,13.5,5.5,2.5,0.5,0.5,1.5,,,,,203932.0,22021
340,2022-02-08,Wendell Carter Jr.,ORL @ POR,,10.5,2.5,0.5,0.5,0.5,,,,,1628976.0,22021
341,2022-02-08,Monte Morris,DEN vs. NYK,12.5,2.5,4.5,0.5,0.5,1.5,,,,,1628420.0,22021
342,2022-02-08,Marcus Smart,BOS @ BKN,,3.5,5.5,0.5,1.5,,,,,,203935.0,22021
343,2022-02-08,Franz Wagner,ORL @ POR,16.5,,3.5,0.5,0.5,1.5,,,,,1630532.0,22021
344,2022-02-08,Grant Williams,BOS @ BKN,,3.5,1.5,0.5,,,,,,,1629684.0,22021
345,2022-02-08,Tyrese Maxey,PHI vs. PHO,16.5,3.5,4.5,0.5,0.5,1.5,,,,,1630178.0,22021
346,2022-02-08,Jae Crowder,PHO @ PHI,,,,0.5,0.5,1.5,,,,,203109.0,22021
347,2022-02-08,James Johnson,BKN vs. BOS,,,,0.5,,,,,,,201949.0,22021
348,2022-02-08,Reggie Bullock,DAL vs. DET,,4.5,,,,,,,,,203493.0,22021
349,2022-02-09,Dejounte Murray,SAS @ CLE,21.5,8.5,,0.5,1.5,1.5,,,,,1627749.0,22021
350,2022-02-09,Zach LaVine,CHI @ CHA,24.5,4.5,5.5,,0.5,3.5,,,,,203897.0,22021
351,2022-02-09,Nikola Vucevic,CHI @ CHA,21.5,13.5,3.5,1.5,0.5,1.5,,,,,202696.0,22021
352,2022-02-09,Darius Garland,CLE vs. SAS,15.5,2.5,5.5,0.5,0.5,1.5,,,,,1629636.0,22021
353,2022-02-09,Anthony Davis,LAL @ POR,22.5,9.5,2.5,1.5,1.5,0.5,,,,,203076.0,22021
354,2022-02-09,Anfernee Simons,POR vs. LAL,22.5,2.5,,0.5,0.5,,,,,,1629014.0,22021
355,2022-02-09,Derrick White,SAS @ CLE,15.5,,4.5,0.5,0.5,,,,,,1628401.0,22021
356,2022-02-09,Bojan Bogdanovic,UTH vs. GSW,20.5,5.5,1.5,0.5,,,,,,,202711.0,22021
357,2022-02-09,Jusuf Nurkic,POR vs. LAL,16.5,10.5,,0.5,,0.5,,,,,203994.0,22021
358,2022-02-09,Cedi Osman,CLE vs. SAS,11.5,,1.5,,,,,,,,1626224.0,22021
359,2022-02-09,Luguentz Dort,OKC vs. TOR,19.5,,2.5,,0.5,,,,,,1629652.0,22021
360,2022-02-09,Scottie Barnes,TOR @ OKC,13.5,,2.5,0.5,0.5,,,,,,1630567.0,22021
361,2022-02-09,Russell Westbrook III,LAL @ POR,15.5,6.5,6.5,0.5,0.5,1.5,,,,,,22021
362,2022-02-09,De'Aaron Fox,SAC vs. MIN,21.5,4.5,5.5,,,,,,,,1628368.0,22021
363,2022-02-09,Patrick Beverley,MIN @ SAC,10.5,,,0.5,1.5,,,,,,201976.0,22021
364,2022-02-09,Richaun Holmes,SAC vs. MIN,9.5,7.5,,,,,,,,,1626158.0,22021
365,2022-02-09,Stephen Curry,GSW @ UTH,25.5,5.5,6.5,0.5,,4.5,,,,,201939.0,22021
366,2022-02-09,Jordan Poole,GSW @ UTH,18.5,3.5,3.5,0.5,0.5,,,,,,1629673.0,22021
367,2022-02-09,Dean Wade,CLE vs. SAS,,2.5,0.5,,,,,,,,1629731.0,22021
368,2022-02-09,Isaac Okoro,CLE vs. SAS,7.5,3.5,1.5,,0.5,0.5,,,,,1630171.0,22021
369,2022-02-09,Miles Bridges,CHA vs. CHI,21.5,,,0.5,0.5,1.5,,,,,1628970.0,22021
370,2022-02-09,Kevin Love,CLE vs. SAS,15.5,7.5,,,,,,,,,201567.0,22021
371,2022-02-09,Javonte Green,CHI @ CHA,8.5,5.5,,0.5,1.5,,,,,,1629750.0,22021
372,2022-02-09,Gary Trent Jr.,TOR @ OKC,19.5,2.5,1.5,,1.5,,,,,,1629018.0,22021
373,2022-02-09,Harrison Barnes,SAC vs. MIN,18.5,5.5,,,,,,,,,203084.0,22021
374,2022-02-09,Fred VanVleet,TOR @ OKC,19.5,4.5,7.5,0.5,1.5,3.5,,,,,1627832.0,22021
375,2022-02-09,P.J. Washington,CHA vs. CHI,,7.5,2.5,1.5,0.5,2.5,,,,,1629023.0,22021
376,2022-02-09,Lonnie Walker IV,SAS @ CLE,10.5,1.5,1.5,0.5,,1.5,,,,,1629022.0,22021
377,2022-02-09,Mike Conley,UTH vs. GSW,13.5,3.5,4.5,0.5,,1.5,,,,,201144.0,22021
378,2022-02-09,Keldon Johnson,SAS @ CLE,14.5,5.5,1.5,0.5,0.5,,,,,,1629640.0,22021
379,2022-02-09,Malik Monk,LAL @ POR,15.5,4.5,4.5,,0.5,2.5,,,,,1628370.0,22021
380,2022-02-09,Pascal Siakam,TOR @ OKC,20.5,,4.5,0.5,,0.5,,,,,1627783.0,22021
381,2022-02-09,Tre Mann,OKC vs. TOR,13.5,2.5,2.5,,0.5,2.5,,,,,1630544.0,22021
382,2022-02-09,Anthony Edwards,MIN @ SAC,21.5,3.5,,,,2.5,,,,,1630162.0,22021
383,2022-02-09,Jarred Vanderbilt,MIN @ SAC,8.5,8.5,1.5,,,,,,,,1629020.0,22021
384,2022-02-09,Jarrett Allen,CLE vs. SAS,14.5,12.5,1.5,,,,,,,,1628386.0,22021
385,2022-02-09,Karl-Anthony Towns,MIN @ SAC,24.5,10.5,3.5,,,1.5,,,,,1626157.0,22021
386,2022-02-09,OG Anunoby,TOR @ OKC,16.5,5.5,,0.5,1.5,2.5,,,,,,22021
387,2022-02-09,LaMelo Ball,CHA vs. CHI,22.5,6.5,7.5,,1.5,,,,,,1630163.0,22021
388,2022-02-09,Josh Giddey,OKC vs. TOR,12.5,6.5,6.5,,0.5,0.5,,,,,1630581.0,22021
389,2022-02-09,Davion Mitchell,SAC vs. MIN,15.5,3.5,,,,,,,,,1630558.0,22021
390,2022-02-09,Kelly Oubre Jr.,CHA vs. CHI,19.5,4.5,,0.5,1.5,2.5,,,,,1626162.0,22021
391,2022-02-09,Darius Bazley,OKC vs. TOR,,7.5,1.5,0.5,0.5,1.5,,,,,1629647.0,22021
392,2022-02-09,Doug McDermott,SAS @ CLE,11.5,,1.5,0.5,0.5,2.5,,,,,203926.0,22021
393,2022-02-09,Evan Mobley,CLE vs. SAS,14.5,8.5,2.5,1.5,0.5,,,,,,1630596.0,22021
394,2022-02-09,Devin Vassell,SAS @ CLE,,3.5,,,0.5,,,,,,1630170.0,22021
395,2022-02-09,Royce O'Neale,UTH vs. GSW,6.5,5.5,1.5,,0.5,,,,,,1626220.0,22021
396,2022-02-09,Caris LeVert,CLE vs. SAS,15.5,,3.5,,,,,,,,1627747.0,22021
397,2022-02-09,Mason Plumlee,CHA vs. CHI,7.5,8.5,3.5,0.5,0.5,,,,,,203486.0,22021
398,2022-02-09,LeBron James,LAL @ POR,27.5,8.5,8.5,0.5,,2.5,,,,,2544.0,22021
399,2022-02-09,DeMar DeRozan,CHI @ CHA,28.5,5.5,6.5,,0.5,,,,,,201942.0,22021
400,2022-02-09,Andrew Wiggins,GSW @ UTH,17.5,4.5,2.5,0.5,0.5,1.5,,,,,203952.0,22021
401,2022-02-09,Coby White,CHI @ CHA,,3.5,4.5,0.5,,2.5,,,,,1629632.0,22021
402,2022-02-09,Chris Boucher,TOR @ OKC,8.5,6.5,,,,,,,,,1628449.0,22021
403,2022-02-09,D'Angelo Russell,MIN @ SAC,18.5,3.5,6.5,,0.5,2.5,,,,,1626156.0,22021
404,2022-02-09,Jakob Poeltl,SAS @ CLE,11.5,8.5,,1.5,0.5,,,,,,1627751.0,22021
405,2022-02-09,Rajon Rondo,CLE vs. SAS,,2.5,3.5,,,,,,,,200765.0,22021
406,2022-02-09,Terry Rozier,CHA vs. CHI,21.5,,4.5,,1.5,3.5,,,,,1626179.0,22021
407,2022-02-09,Donovan Mitchell,UTH vs. GSW,25.5,4.5,4.5,0.5,,3.5,,,,,1628378.0,22021
408,2022-02-09,Jordan Clarkson,UTH vs. GSW,15.5,,2.5,,,2.5,,,,,203903.0,22021
409,2022-02-09,Jaden McDaniels,MIN @ SAC,,,1.5,,,,,,,,1630183.0,22021
410,2022-02-09,Precious Achiuwa,TOR @ OKC,5.5,,0.5,0.5,,,,,,,1630173.0,22021
411,2022-02-10,Stephen Curry,GSW vs. NYK,21.5,5.5,6.5,0.5,1.5,3.5,,,,,201939.0,22021
412,2022-02-10,Fred VanVleet,TOR @ HOU,19.5,3.5,,0.5,1.5,3.5,,,,,1627832.0,22021
413,2022-02-10,Desmond Bane,MEM @ DET,18.5,4.5,2.5,,1.5,,,,,,1630217.0,22021
414,2022-02-10,OG Anunoby,TOR @ HOU,17.5,5.5,3.5,0.5,1.5,2.5,,,,,,22021
415,2022-02-10,Saddiq Bey,DET vs. MEM,17.5,5.5,3.5,0.5,0.5,,,,,,1630180.0,22021
416,2022-02-10,Hamidou Diallo,DET vs. MEM,13.5,,1.5,,1.5,,,,,,1628977.0,22021
417,2022-02-10,Reggie Jackson,LAC @ DAL,15.5,2.5,,0.5,,1.5,,,,,202704.0,22021
418,2022-02-10,Thomas Bryant,WAS vs. BKN,12.5,5.5,,1.5,,0.5,,,,,1628418.0,22021
419,2022-02-10,Kelly Olynyk,DET vs. MEM,9.5,,,,,,,,,,203482.0,22021
420,2022-02-10,P.J. Tucker,MIA @ NOR,8.5,,,0.5,0.5,1.5,,,,,200782.0,22021
421,2022-02-10,Grayson Allen,MIL @ PHO,9.5,2.5,,0.5,0.5,1.5,,,,,1628960.0,22021
422,2022-02-10,Deandre Ayton,PHO vs. MIL,14.5,8.5,1.5,0.5,0.5,0.5,,,,,1629028.0,22021
423,2022-02-10,CJ McCollum,NOR vs. MIA,19.5,4.5,4.5,,,2.5,,,,,203468.0,22021
424,2022-02-10,Kevin Porter Jr.,HOU vs. TOR,13.5,3.5,,0.5,0.5,2.5,,,,,1629645.0,22021
425,2022-02-10,Ivica Zubac,LAC @ DAL,8.5,6.5,1.5,,0.5,,,,,,1627826.0,22021
426,2022-02-10,Andrew Wiggins,GSW vs. NYK,15.5,,2.5,0.5,0.5,1.5,,,,,203952.0,22021
427,2022-02-10,Isaiah Stewart,DET vs. MEM,8.5,8.5,3.5,0.5,,,,,,,1630191.0,22021
428,2022-02-10,Blake Griffin,BKN @ WAS,10.5,5.5,3.5,,0.5,1.5,,,,,201933.0,22021
429,2022-02-10,Giannis Antetokounmpo,MIL @ PHO,29.5,10.5,5.5,1.5,1.5,1.5,,,,,203507.0,22021
430,2022-02-10,Ja Morant,MEM @ DET,28.5,5.5,6.5,,1.5,,,,,,1629630.0,22021
431,2022-02-10,Brandon Clarke,MEM @ DET,9.5,5.5,,0.5,0.5,,,,,,1629634.0,22021
432,2022-02-10,Jrue Holiday,MIL @ PHO,16.5,4.5,7.5,,,1.5,,,,,201950.0,22021
433,2022-02-10,Bam Adebayo,MIA @ NOR,19.5,10.5,3.5,0.5,1.5,,,,,,1628389.0,22021
434,2022-02-10,Raul Neto,WAS vs. BKN,,3.5,5.5,,0.5,,,,,,203526.0,22021
435,2022-02-10,Kyle Lowry,MIA @ NOR,11.5,3.5,7.5,0.5,0.5,1.5,,,,,200768.0,22021
436,2022-02-10,Jalen Green,HOU vs. TOR,15.5,3.5,2.5,0.5,0.5,1.5,,,,,1630224.0,22021
437,2022-02-10,Kevon Looney,GSW vs. NYK,5.5,9.5,1.5,0.5,0.5,,,,,,1626172.0,22021
438,2022-02-10,Jonas Valanciunas,NOR vs. MIA,,,3.5,0.5,,0.5,,,,,202685.0,22021
439,2022-02-10,Cory Joseph,DET vs. MEM,9.5,3.5,4.5,,0.5,1.5,,,,,202709.0,22021
440,2022-02-10,Steven Adams,MEM @ DET,6.5,9.5,2.5,0.5,0.5,,,,,,203500.0,22021
441,2022-02-10,Kentavious Caldwell-Pope,WAS vs. BKN,14.5,3.5,1.5,,0.5,1.5,,,,,203484.0,22021
442,2022-02-10,Norman Powell,LAC @ DAL,16.5,3.5,2.5,,,1.5,,,,,1626181.0,22021
443,2022-02-10,Jerami Grant,DET vs. MEM,17.5,5.5,3.5,0.5,0.5,1.5,,,,,203924.0,22021
444,2022-02-10,Kyle Kuzma,WAS vs. BKN,,9.5,,1.5,0.5,1.5,,,,,1628398.0,22021
445,2022-02-10,Dorian Finney-Smith,DAL vs. LAC,10.5,4.5,1.5,,0.5,1.5,,,,,1627827.0,22021
446,2022-02-10,Chris Paul,PHO vs. MIL,16.5,4.5,11.5,0.5,1.5,,,,,,101108.0,22021
447,2022-02-10,Luka Doncic,DAL vs. LAC,29.5,,9.5,,1.5,,,,,,1629029.0,22021
448,2022-02-10,Bobby Portis Jr.,MIL @ PHO,14.5,8.5,1.5,,0.5,1.5,,,,,,22021
449,2022-02-10,Kyle Anderson,MEM @ DET,6.5,4.5,1.5,,0.5,,,,,,203937.0,22021
450,2022-02-10,Jalen Brunson,DAL vs. LAC,16.5,3.5,4.5,0.5,0.5,1.5,,,,,1628973.0,22021
451,2022-02-10,Kessler Edwards,BKN @ WAS,6.5,3.5,0.5,,0.5,,,,,,1630556.0,22021
452,2022-02-10,Jae'Sean Tate,HOU vs. TOR,,4.5,3.5,,0.5,0.5,,,,,1630256.0,22021
453,2022-02-10,Tyler Herro,MIA @ NOR,17.5,4.5,3.5,,,2.5,,,,,1629639.0,22021
